text,rating,category_clean,product_name,cluster
Terimakasih barang sudah saya terima bagus bangat,4.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
"Barang bagus,sudah dicoba",5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
Barang sesuai dengan pesanan,5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
Barqng sesuai pesanan...mantap dah...,5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
produck blm d cek secara keseluruhan.. semoga semua produck bekerja dgn baik,5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
"Ok, barangnya normal bisa digunakan.",5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
Biarkan bintang yg berbicara,5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
Ya yg hitam suara pecah.,2.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
"Produk bagus, paketnya rapi sukaaa....",5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,4
Mantaaapppp pokoknya meski kw tpi kualitas tak kalah saing....sama ori...  kerennn.... smoga awet... dan juga ini ada garansinya bro seminggu... normal pemakaiannn... toko akan bertanggung jawab ... atas masa berlaku garansi,5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,3
"Pengiriman cepat, hp sesuai keterangan",5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
"Barang sesuai harga, cukup ramah untuk orang tua",4.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
Barang tipenya ga sesuai bukanya smb310 tapi gt b310,4.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,0
"Sdh smp ya gan orderanku,cepet jg smp n sesuai deskripsi,makasih",5.0,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,4
"Bungkusannya rapi, thanks😀",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Tadi sempet panik gak bisa nyala ternyata masih segelnya blm dibuka, mudah2an awet. Sellernya amanah pokoknya 👍",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Barang bagus cepat respon,puas",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Pengiriman tepat wktu puas,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Barang sesuai dengan gambar.......,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Kaya bukan baru yh. Ko lain sama yg di rumah. Tp gpp lah smoga awet,3.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,3
"Mantap bos,rapih packingan.",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Penguriman oke, kualitas sesuai harga. 1 hp keypad ga presisi, 1 lg slot buat cas lepas",3.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Barang sdh sampai warna sesuai permintaan,, moga saja mesinnya bagus dan awet",4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Barang oke,, pengiriman cepat,, mudah mudahan awet... tks",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Puas sllu pengiriman cepattt,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Respon cepat, Barang sesuai pesanan, packing rapih &amp; pengiriman nya cepat, terimakasih",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"barang sangat amat jelek, batre ga bagus dan hp ga bisa berfungsi dengan baik padahal baru dibeli.",1.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,3
Samsung dual sim sangat membantu dan sangat memuaskan. Tks pelapak,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"packing rapih,.satu hri udh smpe..ssuai ktrngn yg kita mau..",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,4
"Mantul, barang mulus, seller jg ramah, maap ya tadi saya bawel nanya2",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
barang mantap makasiih gan,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Produk sesuai. Warna sesuai pesanan. Recomended,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Mantap trimakasih 🙏👍🙏,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Barang sudah diterima dalam keadaan baik,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Ok............... ...........,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Ya cukup baik dan respon cepat.. barang sih sesuai harga lahya..,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Fast response &amp; transaction.   Very good packaging.   Highly recommended supplier.   Thank you  :),5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,3
Langsung dipakai....enak tenan...tks penjual...ToPed dan pengirim ...dikelas dgn aman...dan cepat....,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Barangnya sudah saya terima,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
respon seller sangat baik.. kualitas hp oke dan semoga awet di tangan buyer... ma kasih Gan... sukses selalu 👍,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Sesuai dengan deskripsi,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Paket sdh diterima dg aman sentosa, hp ny okeh bgt, makasih, sukses seller",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,4
"Barang nya bagus,dan sampai nya cepat.",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Terima kasih...sukses selalu,hp sudah saya terima dengan baik...berfungsi dengan baik,packing rapi.pengiraman cepat,",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Sudah sampai dengan selamat... langanan pasti di toko ini... cepat banget...,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Saya senang sampai dengan cepat dan kualitas bagus.. Tapi lebih ringan dibanding punya saya yang lama,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,3
"Oke produknya,cepat sampainya",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Mantap packing rapih,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Barang sesuai..packing bagus dan pengiriman sangat cepat...thx,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"paking rapih sesuai gambar..\"",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Respon cakep, pengiriman cepet. Mantapp",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
sesuai gambar pelayanan cepat responnya bagus banget rekomen sm toko ini😊,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Sesuai deskripsi................,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Tampilan layar buram gan,jauh beda dengan yang original.",1.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Barang nya datang cepat dan dengan kondisi yg baik. Thanks,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
kok ga di segel ya gan dus nya,3.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
lumayan walau gk sekuat asli pada baterainya,3.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Bagus dah nyampai sesuai orderan,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
saya senang dengan produknya,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Terima kasih barang sudah sampai,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"barang bagus, dan semoga awet. sukses terus gan.",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,4
"Pengiriman cepat sih, cuman pertama kali di cas batere ga gerak. Ywdh buat ganjal lemari es sajah...",1.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,3
"Respon cepat, barang sesuai deskripsi.",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Casanya masa beda terus meletuk lgi -_- bikin listrik turun,2.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Packing rapih, produk bagus, sesuai",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,4
"Barangnya tidak sesuai harapan,,payah!!!",1.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Saya pesen warna putih dikasih nya item 😑 harusnya kalo emang gg ada kabarin,4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,3
"Mantap kak barang bagus sesuai deskripsi,,terimakasih",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Suara ringtone sudah maksimal tp sangat kecil dan hampir gk kedengaran,3.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Biarkan bintang yg berbicara, terima kasih bos good job",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Mantapp. Mendarat dengan selamat,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"paking rapi aman produk original pengiriman bagus,,mantaf,,, trimakasih,",5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Hp yang di terima,tak bisa di cas",4.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
Barang bagus sesuai gambar,5.0,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,0
"Alhamdulillah produk sudah sampe,  produl sesuai gambar. Terimakasih",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Sudah sampai barang nya. Thx.. semoga awet.,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Ukuran tidak sesuai dengan hp nya,2.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Tengkyu... Barang bagussss,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Dikirim ukuran 5,5 inch mintanya 6 inch",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Sesuai dengan gambar.. Best,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Terima kasih barang sudah sampe dengan selamat,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Goooooooddddddd sesuai dengan harganya,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Sesuai gambar ok.........,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"barang ok.. cuma bagian tghnya masu bisa masuk air hujan klu hujan gede,,",3.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Produk sesuai diskripsi,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang sudah di terima dengan baik,, pengiriman jga cepat,, recommended seler",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Mantap..................,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang bagus murah lagi,  mudah2an awet",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
barangnya ada yg lepas&#34;sebagian.terus pengirimannya sangat lambat.makasih.,3.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Thanks gan barang bagus.smoga awet,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Proses cepat, barang bagus.",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang bagus respon penjual cepat,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"produk baik, sesuai deskripsi",4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
mantull gan barang nya...,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Mantep.. pas di HP 6inch... Walau harus di akalin biar kuat nempelnya si holder hape dengan lehernya,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"barang sudah sampe ,tapi belum sempat buka,  mudah2an aman dan awet",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang mau saya refund karena di hp saya gak cukup.. eh malah gak di jawab seller alamat lengkap di komplain,1.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",3
"Pengiriman cepat,,,packing rapih",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Kerennn..barang udah dateng sesuai estimasi..,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Bagus dan gak kcewa.........,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang bagus,sesuai dengan permintaan.respon cepat.thx",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Order jam 4 jam 6 udah sampai trimakasih..top dah responnya,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Sesuai pesanan,  semoga awet",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang ok dan sesuai deskripsi good job,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Thankyou barangnya udah sampe sesuai pesanan 👍👍👍,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Pesanan sudah sampai dg baik terimakasih,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"resleting gampang rusak,saya baru pakai 3 hari, suah",3.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang sudah sampai tujuan..barangnya bagus sesuai deskripsi..tapi agak keras buat ngunci ke holdernya..lebih bagus kalau ada cara pakainya..,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Sesuai dengan keinginan, cuman belum pernah dipake jadi saya kasih bintang 4 dulu ya",4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang sudah sampai ..rekomended seller,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Kondisi mantap dan sesuai,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang nya sesuai dan recommended,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Cepet dikirimnya. Barangnya lumayan bagus cuma ke kecilan dikit ternyata kegedean hp nya.,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Mantap siap buat nyari jalan,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Holder baik, pas untuk nmax dan pemaketan lumayan rapi.",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Packing rapi, barang sesuai pesanan, top markotop. Thx gan",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
TOKO CEPAT TANGGAP DAN PENGIRIMAN CEPAT SESUAI DURASI YANG DITENTUKAN .,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Produk sudah sesuai deskripsi. Hanya pada tempat hp nya sering lepas dari holder, dikarenakan jika jalan tidak rata. Solusi menggunakan lem plastik baru mantap.",3.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",3
Mantap barangnya meskipun pasang nya gampang&#34;susah tapi puas....,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Bagus keren dan mantapp,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Produk ny rusak dan tidak bisa digunakan,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang sudah sampai tujuan dan sesuai pesanan,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Packing rapih recomended,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"brng bagus, terimakasih",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",4
mantap sesuai yg di harapkan...terima kasih..,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Mantap kali cukup mantap mantap kali...,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Maaf br konfirmasi barang sdh diterima sejak kmrn, belum saya pakai tp semoga awet, respon dan pengiriman cepat, thank you 🙂",4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",4
Pengiriman Cepat.. Mantapp,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Respon dan Pengirman barang nya cepat. Packing juga rapih dan memuaskan. Terima Kasih. ( Di sayangkan; barang yang saya terima ukurannya 5.5&#34;, padahal  pada saat saya pesan dan order,  di informasi produk ada keterangan  &#34;NOTES : Untuk saat ini, pembelian ukuran 5.5 inch akan di kirim ukuran 6 inch.&#34; )",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",3
"respon cepat, barang sesuai",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Mantap gaannn, sorry telat ngabari, 😁😁",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Produk sudah sampai, packing rapih",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Keren , sesuai dengan harapan",4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Kaitan tempat HP dan gagangnya gak klik, agak ngeri untuk di jalan bisa lepas..",2.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",3
Barang mulus packing rapih cepet sampai 👍,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang sampai tujuan, thx..",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Bagus, packing rapih,, mantab cepat juga,,, Thanks",4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",4
"Pengiriman cepat, sesuai pesanan, sukses selalu.",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Terimakasih..... Bgus barang,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
sudah dirusak ayah saya :(,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
terimakasih barang oke pengiriman cepat 👍,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Order kedua, josssssssssss",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Kualitas barang sangat baik,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"barang ajipp,,, recomended dah,,, sesuai descripsi",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang sudah sampai packing rapi dan tidak cacat,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Produknya dipaketkan dengan rapi dan tidak ada cacat. Recommended. Terima kasih,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
barang sesuai iklan . sangat beanfaat,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"product bagus, fast respon and recommended seller",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",4
respon dan barangnya bagus,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang bagus. Oke. Sesuai pesanan.,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Produk bagus, cuman di pengaitnya ada yg patah.",4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",4
"respon cepat,pngiriman tepat waktu👍",4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Terimakadih barang udah sampai,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barangnya udah mendarat dengan selamat paking rapih respon cepat goodlah rekomended banget,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang sudah diterima dengan baik sesuai dengan pesanan, respon cepat, semoga tambah sukses.",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Makasih sdh sampai dan sesuai deskripsi gan. Top,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang sudah datang. Nice,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Kualitas barang bagus kokoh .. tks min,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Good, fine tidak mengecewakan",4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang sesuai pesanan, fast respon, recommended",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang cepat sampai,  pesan pagi siang uda sampai,  barangnya oke bgt dan sesuai deskripsi... Thanks",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang sesuai dgn digambar, produknya bagus, dan respon nya juga cpt.. recommended",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",4
"Pengiriman cepet, kualitas barang ga diragukan. mantap gan..",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Sudah sampai barangnya..lemnya tidak kuat jadi mudah copot holdernya..,3.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Fast respone, mantap dah",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Musti pakai lem baru bisa nyantol ini holdernya sama sarungnya,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Responsif keren, pengiriman sangat cepat",4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Bagus packing rapih respon cepet dan dapet bonus juga recomended deh belanja d sini,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang sesuai, respon cepat. Pengiriman cepat.",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang bagus dan pengiriman cepat,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Sudah diterima dg baik hanya saja ukurannya ngepas bgt bukan 6”,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
ok terima kasih barang sudah sampe,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Sesuai harapan. Terima kasih.,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Kualitas produk bagus dan respon cepat,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
jossss mantap jiwa gaaaan,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Oke betul dpt bonus lagi,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang sangat bagus dan tidak ada kerusakan apapun..,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"Barang sudah sampe respon cepat sy suka, terima kasih gan",5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Respon cepat pengiriman cepat packaging oke,5.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
Barang sdh diterima..tq,4.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",0
"pengaitnya patah 1, di cari di dalem box ga adaa patahannya, berarti murni dari seller, kacau harganya lumayan tp sia sia beli, anggep aja sedekah dah ama sellernya, ga berkah",1.0,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",3
